start-url,title,ingredients,calorie,guaranteed analysis,food link 2-href
https://www.chewy.com/b/dry-food_c294_p6,"Purina Pro Plan Adult Giant Breed Formula Dry Dog Food, 34-lb bag","New: Chicken, Rice, Whole Grain, Wheat, Corn Gluten Meal, Whole Grain Corn, Poultry By-Product Meal, Pea Fiber, Dried Egg Product, Beef Fat preserved with Mixed-Tocopherols, Barley, Fish Meal (Source of Glucosamine), Natural Flavor, Fish Oil, Wheat Bran, Calcium Carbonate, Salt, Mono and Dicalcium Phosphate, Potassium Chloride, Potassium Citrate, Vitamins (Vitamin E Supplement, Niacin (Vitamin B-3), Vitamin A Supplement, Calcium Pantothenate (Vitamin B-5), Thiamine Mononitrate (Vitamin B-1), Vitamin B-12 Supplement, Riboflavin Supplement (Vitamin B-2), Pyridoxine Hydrochloride (Vitamin B-6), Folic Acid (Vitamin B-7), L-Lysine Monohydrochloride, Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium Iodate, Sodium Selenite, Choline Chloride, Taurine, L-ascorbyl-2-polyphosphate (Vitamin C), dried Bacillus coagulans fermentation product, soybean oil, garlic oil","Original: Chicken, Brewer's Rice, Corn Gluten Meal, Oat Meal, Whole Grain Wheat, Whole Grain Corn, Poultry By-Product Meal (Natural Source of Glucosamine), Pea Fiber, Animal Fat Preserved with Mixed Tocopherols (Form of Vitamin E), Barley, Fish Meal (Natural Source of Glucosamine), Dried Egg Product, Animal Digest, Fish Oil, Wheat Bran, Salt, Potassium Chloride, Calcium Phosphate, Potassium Citrate, Vitamin E Supplement, Choline Chloride, Zinc Sulfate, Ferrous Sulfate, L-Ascorbyl-2-Polyphosphate (Source of Vitamin C), Manganese Sulfate, Niacin, Vitamin A Supplement, Calcium Carbonate, Copper Sulfate, Calcium Pantothenate, Garlic Oil, Pyridoxine Hydrochloride, Vitamin B12 Supplement, Thiamine Mononitrate, Riboflavin Supplement, Calcium Iodate, Vitamin D3 Supplement, Menadione Sodium Bisulfate Complex (Source of Vitamin K Activity), Folic Acid, Biotin, Sodium Selenite","<tr><td>Crude Protein</td><td>26.0% min</td></tr><tr><td>Crude Fat</td><td>12.0% min</td></tr><tr><td>Crude Fiber</td><td>4.5% max</td></tr><tr><td>Moisture</td><td>12.0% max</td></tr><tr><td>Linoleic Acid</td><td>1.7% min</td></tr><tr><td>Eicosapentaenoic Acid (EPA)</td><td>0.14% min</td></tr><tr><td>Docosahexaenoic Acid (DHA)</td><td>0.12% min</td></tr><tr><td>Calcium</td><td>1.0% min</td></tr><tr><td>Phosphorus</td><td>0.8% min</td></tr><tr><td>Selenium</td><td>0.35 mg/kg</td></tr><tr><td>Vitamin A</td><td>15,000 IU/kg min</td></tr><tr><td>Vitamin E</td><td>460 IU/kg min</td></tr><tr><td>Ascorbic Acid</td><td>70 mg/kg min</td></tr><tr><td>Glucosamine</td><td>500 ppm min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.35% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>1.8% min</td></tr><tr><td>Bacillus Coagulans</td><td>600 million CFU/lb min</td></tr>",https://www.chewy.com/purina-pro-plan-adult-giant-breed/dp/52393
https://www.chewy.com/b/dry-food_c294_p39,"Pinnacle Brothibbles Lamb, Beef Meal & Sweet Potato Recipe with Beef Bone Broth Dry Dog Food","Lamb, Beef Meal, Chicken Meal (Source of Glucosamine and Chondroitin), Peas, Lentils, Pea Flour, Chicken Fat (Preserved with Mixed Tocopherols), Garbanzo Beans, Salmon Meal (Source of Omega-3), Beef Bone Broth, Sweet Potato, Flax Seed, Alfalfa Meal, Dried Tomato Pomace, Natural Flavors, Potassium Chloride, Salt, Kelp Meal, Vitamins (Choline Chloride, a-Tocopherol Acetate (Source of Vitamin E), L-Ascorbyl-2-Polyphosphate (Source of Vitamin C), Niacin, Biotin, Calcium Pantothenate, Vitamin A Supplement, Riboflavin Supplement, Pyridoxine Hydrochloride (Source of Vitamin B6), Thiamine Mononitrate (Source of Vitamin B1), Vitamin B12 Supplement, Vitamin D3 Supplement, Folic Acid), Taurine, Minerals (Zinc Sulfate, Ferrous Sulfate, Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Selenium Yeast, Copper Amino Acid Chelate, Copper Sulfate, Manganese Sulfate, Manganese Amino Acid Chelate, Calcium Iodate), Rosemary Extract, Sage Extract, Pineapple Stem, Papaya Extract, Dehydrated Lactobacillus Acidophilus Fermentation Product, Dehydrated Lactobacillus Casei Fermentation Product, Dehydrated Bifidobacterium Thermophilum Fermentation Product, Dehydrated Enterococcus Faecium Fermentation Product.","ME KCAL/KG 3,393, ME KCAL/CUP 400","<tr><td> Crude Protein </td><td> 30%  min </td></tr><tr><td> Crude Fat </td><td> 15% min </td></tr><tr><td> Crude Fiber </td><td> 6.5% max </td></tr><tr><td> Moisture </td><td> 10% max </td></tr>",https://www.chewy.com/pinnacle-brothibbles-lamb-beef-meal/dp/228565
https://www.chewy.com/b/dry-food_c294_p25,Blue Buffalo Natural Veterinary Diet GI Gastrointestinal Support Dry Dog Food,"Deboned Chicken, Chicken Meal, Oatmeal, Brown Rice, Peas, Potatoes, Dried Egg Product, Natural Flavor, Flaxseed (source of Omega 3 Fatty Acids), Pea Fiber, Canola Oil (source of Omega 6 Fatty Acids), Dicalcium Phosphate, Pea Protein, Apple Pomace, Salt, Cranberries, Pumpkin, Dried Kelp, Dried Chicory Root, Potassium Chloride, Fish Oil, Dehydrated Alfalfa Meal, Hydrolyzed Yeast, Alfalfa Nutrient Concentrate, DL-Methionine, Calcium Carbonate, Vitamin E Supplement, Choline Chloride, Zinc Amino Acid Chelate, preserved with Mixed Tocopherols, Iron Amino Acid Chelate, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Vegetable Juice for color, Blueberries, Barley Grass, Parsley, Turmeric, Yucca Schidigera Extract, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Niacin (Vitamin B3), Calcium Pantothenate (Vitamin B5), Biotin (Vitamin B7), L-Lysine, Vitamin A Supplement, Taurine, Dried Yeast, Zinc Sulfate, Dried Enterococcus faecium fermentation product, Dried Lactobacillus acidophilus fermentation product, Dried Aspergillus niger fermentation extract, Dried Trichoderma longibrachiatum fermentation extract, Ferrous Sulfate, Dried Bacillus subtilis fermentation extract, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Calcium Iodate, Copper Sulfate, Folic Acid (Vitamin B9), Manganese Sulfate, Sodium Selenite, Oil of Rosemary.","3,490 kcal/kg, 344 kcal/cup","<tr><th colspan=""2"">Guaranteed Analysis:</th></tr><tr><td>Crude Protein</td><td>24.0% min</td></tr><tr><td>Crude Fat</td><td>12.0% min</td></tr><tr><td>Crude Fiber</td><td>5.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>1.2% min</td></tr><tr><td>Phosphorus</td><td>1.0% min</td></tr><tr><td>Vitamin E</td><td>300 IU/kg min</td></tr><tr><td>Soluble Fiber</td><td>1.5% min</td></tr><tr><td>Omega 3 Fatty Acids</td><td>0.75% min</td></tr><tr><td>Omega 6 Fatty Acids</td><td>2.5% min</td></tr><tr><td>Ascorbic Acid (source of Vitamin C)</td><td>100 mg/kg min</td></tr>",https://www.chewy.com/blue-buffalo-natural-veterinary-diet/dp/174502
https://www.chewy.com/b/dry-food_c294_p29,Now Fresh Grain-Free Small Breed Puppy Recipe Dry Dog Food,"De-Boned Turkey, Whole Dried Egg, Peas, Pea Flour, Potatoes, Potato Flour, Canola Oil (Preserved With Mixed Tocopherols), Natural Flavor, Monocalcium Phosphate, Coconut Oil (Preserved With Mixed Tocopherols), De-Boned Salmon, De-Boned Duck, Flaxseed, Apples, Pea Fiber, Calcium Carbonate, Alfalfa, Tomato, Carrots, Pumpkin, Sweet Potatoes, Squash, Bananas, Blueberries, Cranberries, Blackberries, Pomegranate, Papayas, Lentils, Broccoli, Sodium Chloride, Dried Chicory Root, Choline Chloride, Taurine, Vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (A Source Of Vitamin C), Niacin, D-Calcium Pantothenate, Vitamin A Supplement, Thiamine Mononitrate, Riboflavin, Beta-Carotene, Vitamin B12 Supplement, Biotin, Pyridoxine Hydrochloride, Vitamin D3 Supplement, Folic Acid), Minerals (Ferrous Sulphate, Zinc Proteinate, Iron Proteinate, Selenium Yeast, Zinc Oxide, Copper Sulphate, Manganese Proteinate, Copper Proteinate, Manganous Oxide, Calcium Iodate), Dried Lactobacillus Acidophilus Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Dl-Methionine, L-Lysine, Potassium Chloride, L-Carnitine, Dried Rosemary.","3,773 kcal/kg, 415 kcal/cup","<tr><td>Crude Protein</td><td>28.0% min</td></tr><tr><td>Crude Fat</td><td>18.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>EPA + DHA</td><td>0.05% min</td></tr><tr><td>Calcium</td><td>1.1% min</td></tr><tr><td>L-Carnitine</td><td>100 mg/kg min</td></tr><tr><td>Taurine</td><td>0.1% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>2.8% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.6% min</td></tr>",https://www.chewy.com/now-fresh-grain-free-small-breed/dp/287683
https://www.chewy.com/b/dry-food_c294_p14,"Blue Buffalo Wilderness Adult Small Bite Chicken Recipe Grain-Free Dry Dog Food, 24-lb bag","Deboned Chicken, Chicken Meal (source of Glucosamine), Peas, Pea Protein, Tapioca Starch, Menhaden Fish Meal (source of Omega 3 Fatty Acids), Dried Tomato Pomace, Chicken Fat (preserved with Mixed Tocopherols), Flaxseed (source of Omega 6 Fatty Acids), Pea Starch, Natural Flavor, Dried Egg Product, Direct Dehydrated Alfalfa Pellets, DL-Methionine, Potatoes, Dried Chicory Root, Pea Fiber, Alfalfa Nutrient Concentrate, Calcium Carbonate, Choline Chloride, Salt, Potassium Chloride, Sweet Potatoes, Carrots, preserved with Mixed Tocopherols, Zinc Amino Acid Chelate, Zinc Sulfate, Vegetable Juice for color, Ferrous Sulfate, Vitamin E Supplement, Iron Amino Acid Chelate, Blueberries, Cranberries, Barley Grass, Parsley, Turmeric, Dried Kelp, Yucca Schidigera Extract, Niacin (Vitamin B3), Calcium Pantothenate (Vitamin B5), L-Carnitine, Copper Sulfate, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), L-Lysine, Biotin (Vitamin B7), Vitamin A Supplement, Copper Amino Acid Chelate, Manganese Sulfate, Taurine, Manganese Amino Acid Chelate, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Calcium Iodate, Dried Yeast, Dried Enterococcus faecium fermentation product, Dried Lactobacillus acidophilus fermentation product, Dried Aspergillus niger fermentation extract, Dried Trichoderma longibrachiatum fermentation extract, Dried Bacillus subtilis fermentation extract, Folic Acid (Vitamin B9), Sodium Selenite, Oil of Rosemary.","3,599 kcal/kg, 416 kcal/cup","<tr><td>Crude Protein</td><td>34.0% min</td></tr><tr><td>Crude Fat</td><td>15.0% min</td></tr><tr><td>Crude Fiber</td><td>6.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>1.3% max</td></tr><tr><td>Phosphorus</td><td>0.9% min</td></tr><tr><td>Omega 3 Fatty Acids</td><td>0.5% min</td></tr><tr><td>Omega 6 Fatty Acids</td><td>3.0% min</td></tr><tr><td>Glucosamine</td><td>400 mg/kg min</td></tr>",https://www.chewy.com/blue-buffalo-wilderness-adult-small/dp/103629
https://www.chewy.com/b/dry-food_c294_p11,Zignature Kangaroo Limited Ingredient Formula Grain-Free Dry Dog Food,"Kangaroo, Kangaroo Meal, Chickpeas, Peas, Sunflower Oil, Dehydrated Alfalfa Meal, Natural Flavors, Flaxseed, Dicalcium Phosphate, Salt, Choline Chloride, Vitamins (Vitamin A, Acetate, Vitamin D3 Supplement, Vitamin E Supplement, Niacin, D‐Calcium Pantothenate, Thiamine Mononitrate, Pyridoxine Hydrochloride, Riboflavin Supplement, Folic Acid, Biotin, Vitamin B12 Supplement), Taurine, Minerals (Zinc Proteinate, Iron Proteinate, Copper Proteinate, Cobalt Proteinate, Manganese Proteinate, Calcium Iodate, Sodium Selenite), DHA, Mixed Tocopherols Preserved, Calcium Carbonate, L-Carnitine.",396 kcal/cup,"<tr><td>Crude Protein</td><td>28.0% min</td></tr><tr><td>Crude Fat</td><td>15.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>1.2% min</td></tr><tr><td>Phosphorus</td><td>1.0% min</td></tr><tr><td>Omega-6 Fatty Acids</td><td>5.5% min</td></tr><tr><td>Omega-3 Fatty Acids</td><td>0.9% min</td></tr><tr><td>Taurine</td><td>0.2% min</td></tr><tr><td>L-Carnitine</td><td>40 mg/kg min</td></tr>",https://www.chewy.com/zignature-kangaroo-limited-ingredient/dp/118059
https://www.chewy.com/b/dry-food_c294_p45,Royal Canin Large Breed Weight Care Dry Dog Food,"Corn, Chicken By-Product Meal, Pea Fiber, Corn Gluten Meal, Wheat, Wheat Gluten, Barley, Natural Flavors, Chicken Fat, Dried Plain Beet Pulp, Powdered Cellulose, Fish Oil, Salt, Vegetable Oil, Psyllium Seed Husk, Sodium Silico Aluminate, Potassium Chloride, Fructooligosaccharides, Calcium Carbonate, Taurine, Choline Chloride, L-Lysine, Vitamins[Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), L-Ascorbyl-2-Polyphosphate (Source Of Vitamin C), Biotin, D-Calcium Pantothenate, Vitamin A Acetate, Pyridoxine Hydrochloride (Vitamin B6), Niacin Supplement, Folic Acid, Thiamine Mononitrate (Vitamin B1), Vitamin B12 Supplement, Riboflavin Supplement, Vitamin D3 Supplement], Glucosamine Hydrochloride, Trace Minerals[Zinc Proteinate, Manganese Proteinate, Zinc Oxide, Ferrous Sulfate, Manganous Oxide, Copper Sulfate, Calcium Iodate, Sodium Selenite, Copper Proteinate], Dl-Methionine, Marigold Extract (Tagetes Erecta L.), L-Carnitine, Magnesium Oxide, Chondroitin Sulfate, Rosemary Extract,Preserved With Mixed Tocopherols And Citric Acid.","3182 kcal/kg, 261 kcal/cup","<tr><td>Crude Protein</td><td>25.0% min</td></tr><tr><td>Crude Fat</td><td>9.0% min</td></tr><tr><td>Crude Fat</td><td>13.0% max</td></tr><tr><td>Crude Fiber</td><td>11.7% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>L-Carnitine</td><td>140 mg/kg min</td></tr><tr><td>Glucosamine</td><td>350 mg/kg min</td></tr><tr><td>Chondroitin Sulfate</td><td>25 mg/kg min</td></tr>",https://www.chewy.com/royal-canin-large-breed-weight-care/dp/48261
https://www.chewy.com/b/dry-food_c294_p6,Rachael Ray Nutrish Just 6 Natural Grain-Free Turkey Meal & Pea Limited Ingredient Diet Dry Dog Food,"Turkey Meal, Dried Peas, Pea Starch, Dried Plain Beet Pulp, Chicken Fat (Preserved with Mixed Tocopherols), Natural Flavor, Dicalcium Phosphate, Salt, Potassium Chloride, Zinc Proteinate, Vitamin E Supplement, Iron Proteinate, L-Ascorbyl-2-Polyphosphate (Source of Vitamin C), Copper Proteinate, Manganese Proteinate, Biotin, Niacin, d-Calcium Pantothenate, Sodium Selenite, Vitamin A Supplement, Riboflavin Supplement, Thiamine Mononitrate, Vitamin B12 Supplement, Calcium Iodate, Pyridoxine Hydrochloride (Source of Vitamin B6), Vitamin D3 Supplement, Folic Acid.","3,406 kcal/kg; 349 kcal/cup","<tr><td>Crude Protein</td><td>21.0% min</td></tr><tr><td>Crude Fat</td><td>13.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Linoleic Acid (An Omega 6 Fatty Acid)</td><td>2.2% min</td></tr><tr><td>Alpha-Linolenic Acid (An Omega 3 Fatty Acid)</td><td>0.1% min</td></tr><tr><td>Calcium</td><td>1.2% min</td></tr><tr><td>Phosphorus</td><td>1.0% min</td></tr><tr><td>Zinc</td><td>250 mg/kg min</td></tr><tr><td>Vitamin E</td><td>225 IU/kg min</td></tr><tr><td>Ascorbic Acid (Source of Vitamin C)</td><td>55 mg/kg min</td></tr><tr><td>Glucosamine</td><td>400 mg/kg min</td></tr><tr><td>Chondroitin Sulfate</td><td>200 mg/kg min</td></tr>",https://www.chewy.com/rachael-ray-nutrish-just-6-natural/dp/170595
https://www.chewy.com/b/dry-food_c294_p36,FirstMate Small Bites Limited Ingredient Diet Grain-Free Australian Lamb Meal Formula Dry Dog Food,"Potato, Lamb Meal, Tomato Pomace, Chicken Fat (Preserved with Mixed Tocopherols), Potassium Chloride, Dl-Methionine, Choline Chloride, Calcium Propionate (Preservative), Blueberries, Raspberries, Cranberries, Minerals (Zinc Proteinate, Iron Proteinate, Manganese Proteinate, Copper Proteinate, Iodine, Cobalt Carbonate, Selenium Yeast), Vitamins (Vitamin E Supplement, Riboflavin, Niacin, D-Pantothenic Acid, Thiamine Hydrochloride, Vitamin A Supplement, Pyridoxine Hydrochloride, Biotin, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement), Taurine, Yeast Extract (a Source of Prebiotics) Glucosamine Hydrochloride.","New Ingredients:  Lamb Meal, Burbank Potato, Norkotah Potato, Chicken Fat (Preserved with Mixed Tocopherols), Tomato Pomace, Potassium Chloride, Dl-Methionine, Choline Chloride, Calcium Propionate (Preservative), Taurine, Blueberries, Raspberries, Cranberries, Minerals (Zinc Proteinate, Iron Proteinate, Manganese Proteinate, Copper Proteinate, Iodine, Cobalt Carbonate, Selenium Yeast), Vitamins (Vitamin E Supplement, Riboflavin, Niacin, D-Pantothenic Acid, Thiamine Hydrochloride, Vitamin A Supplement, Pyridoxine Hydrochloride, Biotin, Folic Acid, Vitamin B12 Supplement, Vitamin D3 Supplement), Yeast Extract (a Source of Prebiotics) Glucosamine Hydrochloride.","<tr><td>Crude Protein</td><td>24.0% min</td></tr><tr><td>Crude Fat</td><td>13.0% min</td></tr><tr><td>Crude Fibre</td><td>7.5% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Magnesium</td><td>0.15% max</td></tr><tr><td>Ash</td><td>8.0% max</td></tr><tr><td>Calcium</td><td>2.2% min</td></tr><tr><td>Phosphorous</td><td>1.2% min</td></tr><tr><td>Glucosamine</td><td>100mg/kg</td></tr><tr><td>Calcium/Phosphorous Ratio</td><td>1.8:1</td></tr>",https://www.chewy.com/firstmate-small-bites-limited/dp/116040
https://www.chewy.com/b/dry-food_c294_p34,Beaverdam Pet Food Eli's Select 33/16 Grain-Free Dry Dog Food,"Chicken Meal, Peas-Ground, Chicken Fat, Pea Starch, Pork Meal, Lentils, Pea Protein, Montmorillonite Clay, Sweet Potato, Alfalfa, Flax, Egg, Salt, Zucchini, Carrot, Papaya, Blueberry, Choline, Vitamin A Supplement, Niacin Supplement, D-Calcium Pantothenate, Thiamin Mononitrate (Source of Vitamin B1), Biotin, Riboflavin Supplement, (Source of Vitamin B2), Vitamin D3 Supplement, Pyridoxine Hydrochloride (Source of Vitamin B6), Folic Acid,  Minerals (Zinc Sulfate Ferrous Sulfate, Zinc Amino Acid Chelate, Iron Amino Acid Chelate, Copper Sulfate, Copper Amino Acid Chelate, Manganese Sulfate, Manganese Amino Acid Chelate, Folic Acid, Cobalt Carbonate), Dried Chicory Root, Selenium Yeast, Lecithin, Hydrolyzed Yeast, Saccharomyces Cerevisiae Yeast Culture, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Aspergillus Niger Fermentation Product, Dried Aspergillus Niger Fermentation Extract, Dried Trichoderma Longibrachiatum Fermentation Extract, Dried Bacillus Subtillus Fermentaion Extract, Yucca Schidigera Extract, Choline Chloride, Taurine, Glucosamine Hydrochloride, Chondroitin, Mixed Tocopherols & Citric  Acid (Preservatives), Rosemary Extract.",395 kcal/cup,"<tr><th>Guaranteed Analysis </th><th> </th></tr><tr><td>Crude Protein</td><td>33.0% min</td></tr><tr><td>Crude Fat</td><td>16.0% min</td></tr><tr><td>Crude Fiber</td><td>3.8% max</td></tr><tr><td>Moisture</td><td>9.0% max</td></tr><tr><td>Linoleic Acid (Omega 6)</td><td>2.8% min</td></tr><tr><td>Linolenic Acid (Omega 3)</td><td>0.4% min</td></tr><tr><td>Zinc</td><td>150 mg/kg min</td></tr><tr><td>Selenium</td><td>0.4 mg/kg min</td></tr><tr><td>Vitamin E</td><td>175 IU/kg min</td></tr><tr><td>Glucosamine</td><td>750 mg/kg min</td></tr><tr><td>Chondroitin</td><td>250 mg/kg min</td></tr>",https://www.chewy.com/beaverdam-pet-food-elis-select-3316/dp/170382
https://www.chewy.com/b/dry-food_c294_p20,ORIJEN Regional Red Grain-Free Dry Dog Food,"Deboned Beef, Deboned Wild Boar, Deboned Goat, Deboned Lamb, Lamb Liver, Beef Liver, Beef Tripe, Wild Boar Liver, Deboned Mutton, Beef Heart, Whole Atlantic Mackerel, Deboned Pork, Goat Meal, Beef Meal, Lamb Meal, Mackerel Meal, Whole Red Lentils, Whole Pinto Beans, Beef Kidney, Pork Liver, Herring Meal, Mutton Meal, Whole Green Peas, Whole Green Lentils, Whole Navy Beans, Whole Chickpeas, Natural Pork ﬂavor, Beef Fat, Lentil ﬁber, Pork Kidney, Alaskan Pollock Oil, Whole Yellow Peas, Lamb Tripe, Wild Boar Heart, Wild Boar Cartilage, Beef Cartilage, Whole Pumpkin, Whole Butternut Squash, Mixed Tocopherols (Preservative), Dried Kelp, Zinc Proteinate, Kale, Spinach, Mustard Greens, Collard Greens, Turnip Greens, Whole Carrots, Whole Apples, Whole Pears, Freeze-Dried Beef Liver, Freeze-Dried Beef Tripe, Freeze-Dried Lamb Liver, Freeze-Dried Lamb Tripe, Pumpkin Seeds, Sunﬂower Seeds, Chicory Root, Turmeric, Sarsaparilla Root, Althea Root, Rosehips, Juniper Berries, Dried Lactobacillus Acidophilus Fermentation Product, Dried Biﬁdobacterium Animalis Fermentation Product, Dried Lactobacillus Casei Fermentation Product.","3860 kcal/kg, 440 kcal/cup","<tr><td>Crude Protein</td><td>38.0% min</td></tr><tr><td>Crude Fat</td><td>18.0% min</td></tr><tr><td>Crude Fiber</td><td>4.0% max</td></tr><tr><td>Moisture</td><td>12.0% max</td></tr><tr><td>Calcium</td><td>1.5% min</td></tr><tr><td>Phosphorus</td><td>1.1% min</td></tr><tr><td>Omega 6 Fatty Acids</td><td>2.0% min</td></tr><tr><td>Omega 3 Fatty Acids</td><td>1.0% min</td></tr><tr><td>Docosahexaenoic Acid (DHA)</td><td>0.4% min</td></tr><tr><td>Eicosapentaenoic Acid (EPA)</td><td>0.2% min</td></tr><tr><td>Glucosamine</td><td>400 mg/kg min</td></tr><tr><td>Chondroitin Sulfate</td><td>400 mg/kg min</td></tr>",https://www.chewy.com/orijen-regional-red-grain-free-dry/dp/133949
https://www.chewy.com/b/dry-food_c294_p43,Freely Lamb Recipe Grain-Free Dry Dog Food,"Deboned Lamb, Lamb Meal, Sweet Potatoes, Peas, Lentils, Sunflower Oil (Preserved With Mixed Tocopherols), Natural Lamb Flavor, Salmon Oil, Choline Chloride, Vitamins (Vitamin E Supplement, Calcium Pantothenate, Niacin Supplement, Vitamin A Supplement, Riboflavin Supplement, Vitamin D3 Supplement, Vitamin B12 Supplement, Thiamine Mononitrate, Pyridoxine Hydrochloride, Folic Acid), Taurine, Dl-Methionine, Minerals (Zinc Proteinate, Calcium Carbonate, Iron Proteinate, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Calcium Iodate), Dried Chicory Root, Rosemary Extract","3,437.5 kcal ME/kg, 364 Kcal ME/cup","<tr><td> Crude Protein </td><td> 26%  min </td></tr><tr><td> Crude Fat </td><td> 14% min </td></tr><tr><td> Crude Fiber </td><td>4.5% max </td></tr><tr><td> Moisture </td><td>10% max </td></tr>",https://www.chewy.com/freely-lamb-recipe-limited-ingredient/dp/253637
https://www.chewy.com/b/dry-food_c294_p1,Blue Buffalo Life Protection Formula Large Breed Adult Chicken & Brown Rice Recipe Dry Dog Food,"Deboned Chicken, Chicken Meal, Brown Rice, Oatmeal, Barley, Pea Starch, Peas, Natural Flavor, Flaxseed (Source of Omega 3 And 6 Fatty Acids), Pea Fiber, Chicken Fat (Preserved with Mixed Tocopherols), Pea Protein, Fish Oil (Source of Epa-Eicosapentaenoic Acid), Dehydrated Alfalfa Meal, Potassium Chloride, Dicalcium Phosphate, Calcium Carbonate, Salt, Potatoes, Dried Chicory Root, Alfalfa Nutrient Concentrate, Choline Chloride, Taurine, Dl-Methionine, Preserved with Mixed Tocopherols, Vitamin E Supplement, Sweet Potatoes, Carrots, Glucosamine Hydrochloride, Garlic, L-Carnitine, Zinc Amino Acid Chelate, Zinc Sulfate, Vegetable Juice For Color, Ferrous Sulfate, Iron Amino Acid Chelate, Blueberries, Cranberries, Barley Grass, Parsley, Turmeric, Dried Kelp, Yucca Schidigera Extract, Niacin (Vitamin B3), Calcium Pantothenate (Vitamin B5), L-Ascorbyl-2-Polyphosphate (Source of Vitamin C), L-Lysine, Copper Sulfate, Biotin (Vitamin B7), Vitamin A Supplement, Copper Amino Acid Chelate, Manganese Sulfate, Chondroitin Sulfate, Manganese Amino Acid Chelate, Thiamine Mononitrate (Vitamin B1), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Calcium Iodate, Dried Yeast, Dried Enterococcus Faecium Fermentation Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Aspergillus Niger Fermentation Extract, Dried Trichoderma Longibrachiatum Fermentation Extract, Dried Bacillus Subtilis Fermentation Extract, Folic Acid (Vitamin B9), Sodium Selenite, Oil of Rosemary.","3,516 kcal/kg, 353 kcal/cup","<tr><th>Guaranteed Analysis:</th><th> </th></tr><tr><td>Crude Protein</td><td>22.0% min</td></tr><tr><td>Crude Fat</td><td>12.0% min</td></tr><tr><td>Crude Fiber</td><td>6.0% max</td></tr><tr><td>Moisture</td><td>10.0% max</td></tr><tr><td>Calcium</td><td>0.9% min</td></tr><tr><td>Phosphorus</td><td>0.7% min</td></tr><tr><td>EPA</td><td>0.1% min</td></tr><tr><td>Taurine</td><td>0.1% min</td></tr><tr><td>Omega 3 Fatty Acids</td><td>0.75% min</td></tr><tr><td>Omega 6 Fatty Acids</td><td>2.25% min</td></tr><tr><td>L-Carnitine</td><td>100 mg/kg min</td></tr><tr><td>Glucosamine</td><td>700 mg/kg min</td></tr><tr><td>Chondroitin Sulfate</td><td>500 mg/kg min</td></tr>",https://www.chewy.com/blue-buffalo-life-protection-formula/dp/32062
